time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-10-11 21:18:45.565 UTC, ,63509,4852893,1752,1643208,448, ,141, ,4218, , , , , , , , , ,141,7, , , ,24,117,5, ,24, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,26,57,26, ,26, , ,3,29, , , , ,1, , , , , , , , ,1924,26, , , , , , ,14,1305,2529558184, , , , , , , ,1883, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , ,1833,2350,13, , , , , , 
2019-10-11 21:19:45.566 UTC, ,63509,4849669,1752,1639984,448, ,141, ,4643, , , , , , , , , ,141,7, , , ,24,117,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,3,28,46,28, ,28, , ,3,31, , , , ,1, , , , , , , , ,2072,28, , , , , , ,9,840,2390920160, , , , , , , ,2132, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , , , ,2078,2527,14, , , , , , 
2019-10-11 21:20:45.567 UTC, ,63509,4846661,1752,1636976,448, ,141, ,7180, , , , , , , , , ,141,7, , , ,24,117,5, ,33, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,110,55,265,55, ,55, , ,3,58, , , , ,1, , , , , , , , ,5305,55, , , , , , ,11,1227,2264566480,1, , , , , , ,3268, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, ,8, , ,3180,3948,24, , , , , , 
2019-10-11 21:21:45.568 UTC, ,63949,4842181,1752,1632056,448, ,141, ,7009, , , , , , , , , ,141,7, , , ,24,117,5, ,135, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,73,98,240,98, ,98, , ,3,101, , , , ,1, , , , , , , , ,14616,98, , , , , , ,12,1230,2081534104,1, , , , , , ,3337, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72, ,52, ,102,3005,3905,23, , , , , , 
2019-10-11 21:22:45.569 UTC, ,63949,4841093,1752,1630968,448, ,141, ,2309, , , , , , , , , ,141,7, , , ,24,117,5, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,89,14,115,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,12,1160,1972850000, , , , , , , ,907, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,881,1411,7, , , , , , 
2019-10-11 21:23:45.570 UTC, ,64389,4836421,1752,1625856,448, ,140, ,5883, , , , , , , , , ,140,7, , , ,23,117,5, ,131, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,79,89,308,89, ,89, , ,3,92, , , , ,1, , , , , , , , ,16361,89, , , , , , ,11,1126,2439093912, , , , , , , ,2689, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,69, ,50, ,102,2370,3416,19, , , , , , 
2019-10-11 21:24:45.571 UTC, ,64389,4831933,1752,1621368,448, ,140, ,6775, , , , , , , , , ,140,7, , , ,23,117,5, ,30, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,42,77,42, ,42, , ,3,45, , , , ,1, , , , , , , , ,3108,42, , , , , , ,9,970,2428547520, , , , , , , ,3000, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21, , , , ,2928,3808,21, , , , , , 
2019-10-11 21:25:45.572 UTC, ,64389,4828757,1752,1618192,448, ,140, ,4875, , , , , , , , , ,140,7, , , ,23,117,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,12,30,64,30, ,30, , ,3,33, , , , ,1, , , , , , , , ,2220,30, , , , , , ,7,704,2038881808, , , , , , , ,2169, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,15, , , , ,2113,2725,15, , , , , , 
2019-10-11 21:26:45.573 UTC, ,64829,4826005,1752,1615000,448, ,140, ,5156, , , , , , , , , ,140,7, , , ,23,117,5, ,130, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,75,83,272,83, ,83, , ,3,86, , , , ,1, , , , , , , , ,15485,83, , , , , , ,8,861,2025835720, , , , , , , ,2534, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66, ,50, ,102,2222,2842,16, , , , , , 
2019-10-11 21:27:45.574 UTC, ,64829,4814133,1752,1603128,448, ,139, ,11231, , , , , , , , , ,139,7, , , ,22,117,5, ,151, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,71,123,306,123, ,123, , ,3,126, , , , ,1, , , , , , , , ,18793,123, , , , , , ,7,762,2332336344,1, , , , , , ,5210, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,86, ,50, ,102,4837,6275,36, , , , , , 
2019-10-11 21:28:45.575 UTC, ,65269,4810197,1752,1598752,448, ,139, ,8286, , , , , , , , , ,139,7, , , ,22,117,5, ,36, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,5,48,97,48, ,48, , ,3,51, , , , ,1, , , , , , , , ,3552,48, , , , , , ,7,680,2078209048, , , , , , , ,3570, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, , , , ,3486,4752,24, , , , , , 
2019-10-11 21:29:45.576 UTC, ,65269,4804869,1752,1593424,448, ,139, ,8657, , , , , , , , , ,139,7, , , ,22,117,5, ,37, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,53,91,53, ,53, , ,3,56, , , , ,1, , , , , , , , ,4153,53, , , , , , ,8,805,2274816904, , , , , , , ,3741, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, ,2, , ,3651,4954,26, , , , , , 
2019-10-11 21:30:45.577 UTC, ,65709,4799773,1752,1587888,448, ,139, ,8308, , , , , , , , , ,139,7, , , ,22,117,5, ,139, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,72,99,271,99, ,99, , ,3,102, , , , ,1, , , , , , , , ,16208,99, , , , , , ,11,1150,2575113136,1, , , , , , ,3853, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,74, ,50, ,102,3484,4722,24, , , , , , 
2019-10-11 21:31:45.578 UTC, ,65709,4793381,1752,1581496,448, ,139, ,10812, , , , , , , , , ,139,7, , , ,22,117,5, ,46, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,20,68,147,68, ,68, , ,3,71, , , , ,1, , , , , , , , ,5032,68, , , , , , ,11,1167,2663994264,1, , , , , , ,4691, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34, , , , ,4577,6177,34, , , , , , 
2019-10-11 21:32:45.579 UTC, ,66149,4788893,1752,1576568,448, ,139, ,6868, , , , , , , , , ,139,7, , , ,22,117,5, ,136, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,75,93,286,93, ,93, , ,3,96, , , , ,1, , , , , , , , ,15881,93, , , , , , ,9,876,2408562384, , , , , , , ,3178, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71, ,50, ,102,2850,3919,21, , , , , , 
2019-10-11 21:33:45.580 UTC, ,66149,4780125,1752,1567800,448, ,138, ,9437, , , , , , , , , ,138,7, , , ,21,117,5, ,143, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,81,107,302,107, ,107, , ,3,110, , , , ,1, , , , , , , , ,16536,107, , , , , , ,8,753,2480933040, , , , , , , ,4344, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,78, ,50, ,102,3995,5330,28, , , , , , 
2019-10-11 21:34:45.581 UTC, ,66589,4775333,1752,1562568,448, ,138, ,8411, , , , , , , , , ,138,7, , , ,21,117,5, ,37, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,50,108,50, ,50, , ,3,53, , , , ,1, , , , , , , , ,3700,50, , , , , , ,8,761,1909318584, , , , , , , ,3685, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, , , , ,3598,4764,25, , , , , , 
2019-10-11 21:35:45.582 UTC, ,66589,4769165,1752,1556400,448, ,138, ,9426, , , , , , , , , ,138,7, , , ,21,117,5, ,144, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,79,109,307,109, ,109, , ,3,112, , , , ,1, , , , , , , , ,17945,109, , , , , , ,6,609,2619869584, , , , , , , ,4353, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,79, ,50, ,102,4001,5318,29, , , , , , 
2019-10-11 21:36:45.583 UTC, ,67029,4766389,1752,1553184,448, ,138, ,5724, , , , , , , , , ,138,7, , , ,21,117,5, ,29, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,121,34,279,34, ,34, , ,3,37, , , , ,1, , , , , , , , ,2516,34, , , , , , ,7,784,2688583224, , , , , , , ,2436, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , ,2373,3310,17, , , , , , 
2019-10-11 21:37:45.584 UTC, ,67469,4764333,1752,1550688,448, ,138, ,13062, , , , , , , , , ,138,7, , , ,20,118,5, ,157, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,81,177,427,177, ,177, , ,3,180, , , , ,1, , , , , , , , ,47861,176, , , , , , ,8,791,2032157264, , , , , , , ,5923, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,92, ,78, ,102,5490,7404,56, , , , , , 
2019-10-11 21:38:45.585 UTC, ,67909,4761709,1752,1547624,448, ,138, ,13817, , , , , , , , , ,138,7, , , ,20,118,5, ,160, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,76,195,374,195, ,195, , ,3,198, , , , ,1, , , , , , , , ,29393,195, , , , , , ,11,921,2320016752, , , , , , , ,6383, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,95, ,86, ,102,5905,7735,63, , , , , , 
2019-10-11 21:39:45.586 UTC, ,67909,4755541,1752,1541456,448, ,138, ,11232, , , , , , , , , ,138,7, , , ,20,118,5, ,49, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,78,79,226,79, ,79, , ,3,82, , , , ,1, , , , , , , , ,6445,79, , , , , , ,11,1076,2159341104, , , , , , , ,4931, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37, ,4, , ,4803,6363,38, , , , , , 
2019-10-11 21:40:45.587 UTC, ,68789,4740413,1752,1525448,448, ,137, ,19195, , , , , , , , , ,137,7, , , ,19,118,5, ,284, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,90,236,763,236, ,236, , ,3,239, , , , ,1, , , , , , , , ,34862,236, , , , , , ,9,841,2102147784, , , , , , , ,9078, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,167, ,100, ,204,8360,10632,67, , , , , , 
2019-10-11 21:41:45.588 UTC, ,68789,4737261,1752,1522296,448, ,137, ,3877, , , , , , , , , ,137,7, , , ,19,118,5, ,19, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,5,24,40,24, ,24, , ,3,27, , , , ,1, , , , , , , , ,1776,24, , , , , , ,8,874,2710011664, , , , , , , ,1693, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , ,1650,2201,12, , , , , , 
2019-10-11 21:42:45.589 UTC, ,68789,4735005,1752,1520040,448, ,137, ,4186, , , , , , , , , ,137,7, , , ,19,118,5, ,21, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,26,40,26, ,26, , ,3,29, , , , ,1, , , , , , , , ,1924,26, , , , , , ,8,820,2278342512, , , , , , , ,1789, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , ,1742,2415,13, , , , , , 
2019-10-11 21:43:45.590 UTC, ,69229,4731693,1752,1516288,448, ,137, ,5593, , , , , , , , , ,137,7, , , ,19,118,5, ,128, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,78,87,268,87, ,87, , ,3,90, , , , ,1, , , , , , , , ,14899,87, , , , , , ,9,1086,2081320096, , , , , , , ,2648, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68, ,50, ,102,2334,3173,18, , , , , , 
2019-10-11 21:44:45.591 UTC, ,69229,4730613,1752,1515208,448, ,137, ,2673, , , , , , , , , ,137,7, , , ,19,118,5, ,13, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,16,30,16, ,16, , ,3,19, , , , ,1, , , , , , , , ,1184,16, , , , , , ,8,850,2153999392, , , , , , , ,1145, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,1116,1539,8, , , , , , 
2019-10-11 21:45:45.592 UTC, ,69229,4728541,1752,1513136,448, ,137, ,2929, , , , , , , , , ,137,7, , , ,19,118,5, ,15, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,18,32,18, ,18, , ,3,21, , , , ,1, , , , , , , , ,1332,18, , , , , , ,7,817,2286427632, , , , , , , ,1244, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , ,1211,1697,9, , , , , , 
2019-10-11 21:46:45.593 UTC, ,69229,4727397,1752,1511992,448, ,137, ,1949, , , , , , , , , ,137,7, , , ,19,118,5, ,11, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,12,26,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,10,1197,2340072888, , , , , , , ,832, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,809,1124,6, , , , , , 
2019-10-11 21:47:45.594 UTC, ,69229,4726245,1752,1510840,448, ,137, ,2632, , , , , , , , , ,137,7, , , ,19,118,5, ,13, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,16,48,16, ,16, , ,3,19, , , , ,1, , , , , , , , ,1184,16, , , , , , ,10,1005,2131565848,1, , , , , , ,1101, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,1072,1542,8, , , , , , 
2019-10-11 21:48:45.595 UTC, ,69229,4723909,1752,1508504,448, ,137, ,3004, , , , , , , , , ,137,7, , , ,19,118,5, ,14, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,18,47,18, ,18, , ,3,21, , , , ,1, , , , , , , , ,1332,18, , , , , , ,10,946,2529088296, , , , , , , ,1238, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , ,1206,1779,9, , , , , , 
2019-10-11 21:49:45.596 UTC, ,69669,4719117,1752,1503272,448, ,136, ,4660, , , , , , , , , ,136,7, , , ,18,118,5, ,123, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,73,81,252,81, ,81, , ,3,84, , , , ,1, , , , , , , , ,16752,81, , , , , , ,8,756,2632115272, , , , , , , ,2269, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,65, ,50, ,102,1966,2610,15, , , , , , 
2019-10-11 21:50:45.597 UTC, ,70109,4702509,1752,1486224,448, ,136, ,22244, , , , , , , , , ,136,7, , , ,18,118,5, ,188, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,75,208,531,208, ,208, , ,3,210, , , , ,1, , , , , , , , ,25337,208, , , , , , ,12,1171,2097580360, , , , , , , ,10175, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,126, ,54, ,102,9664,12427,77, , , , , , 
2019-10-11 21:51:45.598 UTC, ,70549,4692605,1752,1475880,448, ,136, ,17623, , , , , , , , , ,136,7, , , ,18,118,5, ,164, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,72,155,372,155, ,155, , ,3,158, , , , ,1, , , , , , , , ,22605,155, , , , , , ,11,1068,2740287192, , , , , , , ,7308, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99, ,54, ,102,6890,10600,51, , , , , , 
2019-10-11 21:52:45.599 UTC, ,70989,4679749,1752,1462584,448, ,135, ,14889, , , , , , , , , ,135,7, , , ,17,118,5, ,160, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,99,145,415,145, ,145, , ,3,148, , , , ,1, , , , , , , , ,19866,145, , , , , , ,9,849,2030566576, , , , , , , ,6622, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,97, ,50, ,102,6218,8545,47, , , , , , 
2019-10-11 21:53:45.600 UTC, ,71429,4672645,1752,1455040,448, ,135, ,11743, , , , , , , , , ,135,7, , , ,17,118,5, ,151, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,102,125,446,125, ,125, , ,3,128, , , , ,1, , , , , , , , ,19017,125, , , , , , ,8,849,1981070952, , , , , , , ,5433, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,87, ,50, ,102,4996,6634,37, , , , , , 
2019-10-11 21:54:45.601 UTC, ,71429,4663629,1752,1446024,448, ,134, ,8839, , , , , , , , , ,134,7, , , ,16,118,5, ,141, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,74,107,333,107, ,107, , ,3,110, , , , ,1, , , , , , , , ,17735,107, , , , , , ,6,581,2627476408, , , , , , , ,4140, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,78, ,50, ,102,3793,4939,28, , , , , , 
2019-10-11 21:55:45.603 UTC, ,71869,4658445,1752,1440400,448, ,134, ,7973, , , , , , , , , ,134,7, , , ,16,118,5, ,35, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,5,52,91,52, ,52, , ,3,55, , , , ,1, , , , , , , , ,3848,52, , , , , , ,8,800,1986471280, , , , , , , ,3506, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, , , , ,3419,4510,26, , , , , , 
2019-10-11 21:56:45.604 UTC, ,71869,4652885,1752,1434840,448, ,134, ,7562, , , , , , , , , ,134,7, , , ,16,118,5, ,35, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,12,50,109,50, ,50, , ,3,53, , , , ,1, , , , , , , , ,3700,50, , , , , , ,8,768,1963487632, , , , , , , ,3352, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,25, , , , ,3267,4250,25, , , , , , 
